,namevalue,context_id,time_stamp
454,"('nyt-m', '2B57F017ED1B4600858EA909061593E3&uuid=s.aacd1bc0-4f61-4d76-af02-9e27d48241ca&e=i.1588291200&imu=i.1&iru=i.0&iir=i.0&iga=i.0&imv=i.0&igf=i.0&n=i.2&fv=i.0&igd=i.0&ft=i.0&prt=i.0&ica=i.0&iub=i.0&rc=i.0&er=i.1588083032&vp=i.0&ird=i.0&ira=i.0&vr=l.4.0.0.0.0&pr=l.4.0.0.0.0&ier=i.0&ifv=i.0&t=i.1&v=i.0&igu=i.1&iue=i.0&s=s.core&g=i.0&cav=i.0')",1,243
455,"('nyt-m', '3C837F1DB1A9A3C2531399C2B9F606DE&t=i.1&igu=i.1&ica=i.0&iru=i.0&ird=i.0&ira=i.0&s=s.core&vr=l.4.0.0.0.0&vp=i.0&iue=i.0&iga=i.0&fv=i.0&ier=i.0&igf=i.0&v=i.0&ft=i.0&prt=i.0&iub=i.0&imv=i.0&g=i.0&pr=l.4.0.0.0.0&uuid=s.aacd1bc0-4f61-4d76-af02-9e27d48241ca&e=i.1588291200&cav=i.0&imu=i.1&ifv=i.0&igd=i.0&iir=i.0&n=i.2&rc=i.0&er=i.1588083059')",1,209
456,"('nyt-m', '6051B619A83DE4C757FDA2C471CBC4A0&iub=i.0&ird=i.0&v=i.1&ier=i.0&ifv=i.0&iru=i.0&iir=i.0&ft=i.0&cav=i.1&iue=i.0&igd=i.1&iga=i.0&s=s.core&uuid=s.aacd1bc0-4f61-4d76-af02-9e27d48241ca&l=l.1.2505771187&t=i.1&er=i.1588083143&vr=l.4.0.0.0.0&fv=i.0&imu=i.1&prt=i.0&igf=i.0&pr=l.4.0.0.0.0&vp=i.0&ica=i.0&e=i.1588291200&g=i.1&rc=i.0&igu=i.1&imv=i.0&ira=i.0&n=i.2')",1,204
457,"('nyt-m', 'EA940DA3E9BED5A477E534216CE2BA21&v=i.1&er=i.1588083115&ica=i.0&fv=i.0&cav=i.0&imu=i.1&pr=l.4.0.0.0.0&vp=i.0&prt=i.0&uuid=s.aacd1bc0-4f61-4d76-af02-9e27d48241ca&vr=l.4.0.0.0.0&ird=i.0&n=i.2&ier=i.0&ifv=i.0&s=s.core&igf=i.0&ira=i.0&t=i.1&g=i.0&ft=i.0&igu=i.1&iue=i.0&iub=i.0&iga=i.0&imv=i.0&l=l.1.2505771187&rc=i.0&igd=i.0&e=i.1588291200&iru=i.0&iir=i.0')",1,225
458,"('nyt-m', 'EB77BED518026BADFC3B93AC965A32A9&pr=l.4.0.0.0.0&vp=i.0&igd=i.0&iru=i.0&ica=i.0&ier=i.0&igf=i.0&uuid=s.aacd1bc0-4f61-4d76-af02-9e27d48241ca&v=i.1&ft=i.0&iub=i.0&imv=i.1&l=l.1.2505771187&t=i.1&n=i.2&iue=i.0&g=i.0&ira=i.0&e=i.1588291200&vr=l.4.0.0.0.0&fv=i.0&ifv=i.0&iga=i.0&s=s.core&rc=i.0&cav=i.1&imu=i.1&igu=i.1&prt=i.0&er=i.1588083087&ird=i.0&iir=i.0')",1,256
459,"('nyt-purr', 'cfhhcfhhh')",1,1177
460,"('nyt-us', '1')",1,917
461,"('ouid', '5ea839eb0001d24fddd5102192a1190d3e54c693300733783e83')",2,4
462,"('p2', 'gguuid')",1,2
463,"('pb_rtb_ev', '3-1009|2N.0.AAAGRo50mXIdwANAZCNaAAAAAAA|3oy.0|4is.0.CAESEOFbz1Y8rLwJhRmckzxoR0s')",2,4
464,"('pb_rtb_ev', '3-1009|2N.0.AAAGRo50mXIdwANAZCNaAAAAAAA|3oy.0|4is.0.CAESEOFbz1Y8rLwJhRmckzxoR0s|7dN.0.AAD78E69UHQAABCh5-nHBA')",2,3
465,"('pb_rtb_ev', '3-1009|2N.0|3oy.0|4is.0.CAESEOFbz1Y8rLwJhRmckzxoR0s')",2,4
466,"('pb_rtb_ev', '3-1009|4is.0|2N.0|3oy.0')",2,2
467,"('personalization_id', '""v1_Qy2edN3p3Xyn/PRyFq5qkA==""')",1,1
468,"('personalization_id', '\\v1_Qy2edN3p3Xyn/PRyFq5qkA==\\')",1,7
469,"('personalization_id', '\\v1_Qy2edN3p3Xyn/PRyFq5qkA==\\')",2,2
470,"('pi', '156176:3')",2,18
471,"('pid', '7610292359212214012')",2,1
472,"('purr-cache', '<K0<r<C_<G_<S0')",1,1137
473,"('pux', '1185%3D90494%261512%3D90494%262132%3D90494%262231%3D90494%262238%3D90494%262249%3D90494%262307%3D90494%262313%3D90494%262676%3D90494%262861%3D90494%262974%3D90494%263778%3D90494%26goog%3D90494%26idl%3D90494%26brx%3D90494%26w55c%3D90494%26')",1,3
474,"('pux', '1512%3D90494%262231%3D90494%262307%3D90494%262974%3D90494%263778%3D90494%26goog%3D90494%26idl%3D90494%26brx%3D90494%26')",1,13
475,"('pxrc', 'CAA=')",1,1
476,"('pxrc', 'CAA=')",2,3
477,"('pxrc', 'COXzoPUFEgUI6EcQCxIGCO3rARAA')",2,5
478,"('pxrc', 'COXzoPUFEgYI7esBEAA=')",2,3
479,"('pxrc', 'CPDzoPUFEgUI6EcQABIHCL3qARCGARIPCO3rARD1//////////8B')",2,2
480,"('pxrc', 'CPDzoPUFEgUI6EcQABIPCO3rARD1//////////8B')",2,2
481,"('pxrc', 'CPPzoPUFEgQIAhAAEgYI3awrEAA=')",2,2
482,"('rdt_uuid', '1a734a9e-08e5-4cf7-8f73-90fbd2704c5c')",2,1095
483,"('reddaid', 'Z24ID3U3SOB5HWYB')",2,4
484,"('remote_sid', 'nan')",3,32
485,"('repi', 'nan')",2,1
486,"('rlas3', '8HeHfMD1kuGYWUm0Rp1mVF2fwEISwdK8S9R1KczgJ2I=')",2,3
487,"('rlas3', 'AEYECmK4p0epAQUnpGNUnV2fwEISwdK8S9R1KczgJ2I=')",1,1
488,"('rlas3', 'AEYECmK4p0epAQUnpGNUnV2fwEISwdK8S9R1KczgJ2I=')",2,1
489,"('rlas3', 'qVZPMRQtKj6YWUm0Rp1mVF2fwEISwdK8S9R1KczgJ2I=')",2,5
490,"('rlas3', 'wqT8MvApN+V3OoNihYfetF2fwEISwdK8S9R1KczgJ2I=')",2,2
491,"('rud', 'H4sIAAAAAAAAAOMSNjIytzAyNjM1MTczMTQ0NjIyMxPiM9QtSE_0cA92yyzwDSiT4jU0tbAwsDA2NDIyNTYGAApTxOI0AAAA')",1,2
492,"('ruds', 'H4sIAAAAAAAAAOMSNjIytzAyNjM1MTczMTQ0NjIyMxPiM9QtSE_0cA92yyzwDSgDAN2naoElAAAA')",1,2
493,"('s_cc', 'true')",2,861
494,"('s_ecid', 'MCMID%7C15386659630895582973254372110802858454')",2,1129
495,"('s_ppv', 'webmd.com%2F%2C12%2C12%2C694')",2,158
496,"('s_ppv', 'webmd.com%2Fbaby%2F%2C13%2C13%2C694')",2,114
497,"('s_ppv', 'webmd.com%2Fbaby%2F%2C14%2C14%2C694')",2,96
498,"('s_ppv', 'webmd.com%2Fdrugs%2F2%2Findex%2C14%2C14%2C694')",2,144
499,"('s_ppv', 'webmd.com%2Flung%2Fcoronavirus%2C4%2C4%2C694')",2,190
500,"('s_ppv', 'webmd.com%2Fskin-problems-and-treatments%2Fpsoriasis%2Fsevere-psoriasis-19%2Fpsoriasis-treatment-options%2C20%2C20%2C694')",2,102
501,"('s_ppv', 'webmd.com%2Fskin-problems-and-treatments%2Fpsoriasis%2Fsevere-psoriasis-19%2Fpsoriasis-treatment-options%2C25%2C25%2C694')",2,57
502,"('s_tp', '17295')",2,39
503,"('s_tp', '18743')",2,151
504,"('s_tp', '2811')",2,57
505,"('s_tp', '3477')",2,102
506,"('s_tp', '4860')",2,96
507,"('s_tp', '4874')",2,144
508,"('s_tp', '5446')",2,114
509,"('s_tp', '5645')",2,158
510,"('samesite', 'Lax')",2,6
511,"('samesite', 'None')",2,2
512,"('samesite', 'lax')",2,2
513,"('samesite', 'lax')",3,1
514,"('sc', '13%3A81734')",2,1
515,"('session_depth', 'www.webmd.com%3D1%7C540688367%3D1')",2,86
516,"('sessionid', 'h-1b38bff47a8e4d455ade88952b00afb0_t-1588083212')",2,1
517,"('sharedid', '01E70J06EQKATYV9TRD9EX8PJA')",1,1
518,"('si', 'Q6413695222103346528P')",1,2
519,"('siteimproveses', 'cfa01349-7863-434e-8687-71121d785b60')",3,3
520,"('smd', 'H4sIAAAAAAAAAOPiNTS1sDCwMDY0MjI1NgEAbp3G4A8AAAA')",1,2
521,"('ssi', 'a71a8619-1168-467b-803a-eb1d7fcef021#1588083069027')",1,2
522,"('ssi', 'a71a8619-1168-467b-803a-eb1d7fcef021#1588083069027')",2,3
523,"('suid', '6FF8A4ACC73F44E38075C127E59850B0')",1,3
524,"('suid_legacy', '6FF8A4ACC73F44E38075C127E59850B0')",1,3
525,"('t_gid', 'd1342913-dd75-4d61-9762-d56aefbd6471-tuct5a1bf6b')",2,1
526,"('tableau_locale', 'en')",2,19
527,"('tableau_public_negotiated_locale', 'en-us')",2,77
528,"('tads_uid', '02C25D24C65A45C39A318D47173400F8')",2,1
529,"('tads_uid_cd', '20200428101308-0400')",2,1
530,"('tads_uidp_73', 'AAD78E69UHQAABCh5-nHBA')",2,1
531,"('tads_zora', '2')",2,1
532,"('test', 'cookie')",2,30
533,"('test', 'nan')",2,15
534,"('test_cookie', 'CheckForPermission')",1,5
535,"('tluid', '17419905368314102135')",1,2
536,"('ts', '1588083120')",1,2
537,"('turn', '2558098555938012379|200428|y')",2,1015
538,"('tuuid', '4679e76d-9062-4b75-8547-8ae6d7f4aaa1')",1,6
539,"('tuuid', '4679e76d-9062-4b75-8547-8ae6d7f4aaa1')",2,3
540,"('tuuid', '93fd7434-28ef-40b5-a013-6fe8ee039ac3')",2,2
541,"('tuuid', 'd36185c7-2e29-4b91-9399-e96fdd07629d')",2,2
542,"('tuuid', 'ff788b7c-081b-42c8-8995-1a28f6b13aa2')",1,4
543,"('tuuid_lu', '1588083034')",1,2
544,"('tuuid_lu', '1588083035')",1,6
545,"('tuuid_lu', '1588083035')",2,3
546,"('tuuid_lu', '1588083036')",1,2
547,"('tuuid_lu', '1588083180')",2,2
548,"('tuuid_lu', '1588083183')",2,2
549,"('u', 'oW3Z6M8xneycbA0Z5WVC')",1,2
550,"('ud', '""eJxrXxzq6XKLQcHA0sTcMMXA2NDSKMnMIM0y0SLRMNHSNNHAwMzMwjLZaHFZatGCpaXFqSlJh5ZU5JTkNK0uiw91jHdz9PX0iVywAswJcw1asCS%252FKDN9UWjw4qKUNMZFJcWngnc8mAgADBAnGw%253D%253D""')",2,1
551,"('ud', '""eJxrXxzq6XKLQcHA0sTcMMXA2NDSKMnMIM0y0SLRMNHSNNHAwMzMwjLZaHFZatGCpaXFqSlJh5ZU5JTkNK0uiw91jHdz9PX0iVzullmUmpZfsQIsFuYatMjcaEl%252BUWb6otDgxUUpaQyLSopPBe94MBEAZccqXw%253D%253D""')",2,2
552,"('ud', '\\eJxrXxzq6XKLQcHA0sTcMMXA2NDSKMnMIM0y0SLRMNHSNNHAwMzMwjLZaHFZatGCpaXFqSlJh5ZU5JTkNK0uiw91jHdz9PX0iVywAswJcw1asCS%252FKDN9UWjw4qKUNMZFJcWngnc8mAgADBAnGw%253D%253D\\')",2,1
553,"('ui', '{%22vtime%22:26468052%2C%22expmatch%22:1}')",2,368
554,"('ui', '{%22vtime%22:26468052}')",2,2
555,"('ui', '{%22vtime%22:26468053%2C%22expmatch%22:1}')",2,215
556,"('ui', '{%22vtime%22:26468054%2C%22expmatch%22:1}')",2,336
557,"('ui', '{%22vtime%22:26468055%2C%22expmatch%22:1}')",2,180
558,"('uid', '2558098555938012379')",1,1
559,"('uid', '2558098555938012379')",2,6
560,"('uid', '5ea839eb9a327579')",2,4
561,"('uid', '7056994258435701774')",1,2
562,"('uuid', '7f675ea8-395e-4900-ac28-995748e08e07')",1,3
563,"('uuid', '7f675ea8-395e-4900-ac28-995748e08e07')",2,3
564,"('uuid2', '4216705963238673072')",1,4
565,"('uuid2', '4216705963238673072')",2,15
566,"('visitor-id', '2310846292182041000V10')",1,127
567,"('visitor-id', '2310846292182041000V10')",2,109
568,"('walley', 'GA1.2.1168632966.1588083035')",1,1020
569,"('walley_gid', 'GA1.2.2135142154.1588083035')",1,1017
570,"('wfivefivec', '6ZmmRprj1JtqWW5')",1,7
571,"('yieldmo_id', 'g452091d2e664168ba8b%7C1588083187510%7C0%7C')",2,1
572,"('zuid', 'DQzoZFTJLyl_Me7UCPJh')",2,4
